name,all,cpu
X,1909.709,1908.016
X,1800.321,1798.922
X,1801.623,1800.391
X,1793.454,1791.688
X,1899.431,1897.797
X,1848.337,1846.5
X,1820.374,1818.594
X,1799.418,1798.297
X,1847.041,1845.688
X,1792.691,1791.484
X,1895.211,1893.484
X,1795.222,1793.797
X,1798.233,1796.406
X,1822.552,1820.922
X,1804.459,1803.141
