name,all,cpu
E,1803.949,1801.859
E,1801.035,1798.672
E,1812.435,1809.531
E,1791.648,1790.219
E,1806.695,1804.594
E,1799.385,1797.375
E,1805.919,1803.922
E,1802.916,1800.484
E,1797.513,1795.672
E,1800.137,1798.141
E,1801.119,1799.125
E,1797.243,1794.844
E,1796.076,1794.438
E,1796.343,1794.188
E,1804.882,1802.813
